Customer ID,Gender,Age,Senior Citizen,Married,Dependents,City,State,Tenure in Months,Tenure Bucket,Contract,Internet Type,Payment Method,Monthly Charge,Total Charges,Total Revenue,Satisfaction Score,Churn Score,CLTV,Churned,Churn Label,Churn Category,Churn Reason,At Risk Flag
3453-RTHJQ,Male,59,No,No,No,San Bernardino,California,6,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,69.1,435.0,546.9,4,55,5741,0,No,,,Normal
6278-FEPBZ,Female,57,No,No,No,San Bernardino,California,9,0-12,Month-to-Month,,Credit Card,20.25,186.15,209.55,4,68,5546,0,No,,,Normal
4280-DLSHD,Male,36,No,Yes,No,San Bernardino,California,8,0-12,Month-to-Month,Cable,Credit Card,54.75,445.85,597.85,3,47,4099,0,No,,,Normal
1508-DFXCU,Male,32,No,No,No,Riverside,California,12,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,81.45,912.0,1044.48,3,70,2916,0,No,,,Normal
7868-BGSZA,Male,30,No,Yes,No,Riverside,California,43,25-48,One Year,DSL,Bank Withdrawal,80.2,3581.6,5042.31,3,35,5888,0,No,,,Normal
2800-QQUSO,Male,48,No,No,No,Riverside,California,42,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,100.3,4222.95,5301.93,5,33,3286,0,No,,,Normal
7973-DZRKH,Female,20,No,No,Yes,Riverside,California,66,49-72,Two Year,Fiber Optic,Credit Card,90.95,5930.05,7717.99,3,74,6204,0,No,,,High Risk
9773-PEQBZ,Male,43,No,No,No,Lake Elsinore,California,10,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,79.85,797.25,953.25,5,65,5739,0,No,,,Normal
9602-WCXPI,Male,24,No,No,No,Hemet,California,50,49-72,One Year,,Credit Card,20.15,989.05,2075.05,5,29,5249,0,No,,,Normal
8573-JGCZW,Male,27,No,No,No,Idyllwild,California,17,13-24,One Year,,Bank Withdrawal,19.65,351.55,1163.98,5,35,4774,0,No,,,Normal
6837-HAEVO,Male,47,No,Yes,Yes,Moreno Valley,California,69,49-72,Two Year,Fiber Optic,Bank Withdrawal,105.0,7297.75,8849.56,4,47,5436,0,No,,,Normal
6701-YVNQG,Male,63,No,Yes,No,Moreno Valley,California,72,49-72,Two Year,DSL,Credit Card,88.7,6301.7,9733.22,3,41,5764,0,No,,,Normal
9504-YAZWB,Female,28,No,No,No,Mountain Center,California,53,49-72,Two Year,,Credit Card,20.25,1048.45,2556.83,4,79,4218,0,No,,,Normal
8819-ZBYNA,Female,51,No,Yes,No,Murrieta,California,58,49-72,Two Year,Fiber Optic,Credit Card,109.1,6393.65,8548.349999999999,3,57,4935,0,No,,,Normal
6174-NRBTZ,Male,44,No,No,No,Murrieta,California,46,25-48,One Year,Cable,Bank Withdrawal,30.75,1489.3,1489.3,3,42,5646,0,No,,,Normal
6137-NICCO,Female,39,No,Yes,Yes,Perris,California,6,0-12,Month-to-Month,Fiber Optic,Credit Card,94.05,518.75,766.49,3,59,3083,0,No,,,Normal
9065-ZCPQX,Male,24,No,Yes,No,San Jacinto,California,72,49-72,Two Year,DSL,Bank Withdrawal,78.85,5763.15,8615.07,3,33,5091,0,No,,,Normal
6402-EJMWF,Male,33,No,No,No,San Jacinto,California,4,0-12,Month-to-Month,DSL,Credit Card,55.3,238.5,322.62,4,31,3684,0,No,,,Normal
3620-EHIMZ,Female,44,No,Yes,Yes,Menifee,California,52,49-72,Two Year,,Credit Card,19.35,1031.7,1544.94,5,66,5699,0,No,,,Normal
3213-VVOLG,Male,22,No,Yes,Yes,Sun City,California,10,0-12,Two Year,,Credit Card,25.35,253.5,617.2,4,49,2299,0,No,,,Normal
8747-UDCOI,Female,29,No,Yes,No,Sun City,California,65,49-72,Two Year,,Bank Withdrawal,19.35,1319.95,4482.849999999999,3,71,5076,0,No,,,High Risk
4626-OZDTJ,Female,35,No,Yes,No,Wildomar,California,51,49-72,One Year,DSL,Credit Card,78.65,3950.85,5248.8,5,80,5408,0,No,,,High Risk
9169-BSVIN,Male,21,No,No,No,Winchester,California,12,0-12,Month-to-Month,DSL,Bank Withdrawal,74.75,827.05,1049.29,5,40,3521,0,No,,,Normal
8194-PEEBY,Female,38,No,Yes,Yes,Irvine,California,24,13-24,One Year,,Credit Card,19.9,533.5,640.78,4,68,4158,0,No,,,Normal
6872-HXFNF,Female,27,No,Yes,No,Irvine,California,64,49-72,One Year,DSL,Bank Withdrawal,58.35,3756.45,6334.37,3,55,5331,0,No,,,Normal
7714-YXSMB,Female,60,No,No,No,Irvine,California,26,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,100.5,2599.95,3267.11,3,50,2921,0,No,,,Normal
8387-UGUSU,Female,57,No,Yes,Yes,Irvine,California,15,13-24,Month-to-Month,,Credit Card,20.05,284.3,852.8,4,59,3591,0,No,,,Normal
1194-HVAIF,Female,21,No,Yes,No,Capistrano Beach,California,27,25-48,Month-to-Month,Fiber Optic,Credit Card,95.0,2462.55,2959.8900000000003,4,75,4235,0,No,,,Normal
1767-TGTKO,Female,30,No,Yes,Yes,Dana Point,California,8,0-12,Month-to-Month,DSL,Bank Withdrawal,45.45,411.75,452.47,4,41,4651,0,No,,,Normal
8439-LTUGF,Male,51,No,No,No,Lake Forest,California,10,0-12,Month-to-Month,,Credit Card,20.0,198.6,389.6,4,53,4802,0,No,,,Normal
6418-HNFED,Male,33,No,Yes,No,Huntington Beach,California,51,49-72,Two Year,DSL,Credit Card,83.25,4089.45,6146.79,3,62,5340,0,No,,,Normal
0206-OYVOC,Female,52,No,Yes,Yes,Huntington Beach,California,46,25-48,Two Year,,Credit Card,19.25,864.2,1983.38,5,77,5596,0,No,,,High Risk
7128-GGCNO,Male,38,No,No,No,Laguna Hills,California,46,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,72.8,3249.4,5140.0,4,66,2642,0,No,,,Normal
0237-YFUTL,Female,62,No,Yes,No,Midway City,California,50,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,109.65,5405.8,7134.3,3,21,4676,0,No,,,Normal
7691-KGKGP,Male,31,No,Yes,Yes,Aliso Viejo,California,53,49-72,Month-to-Month,DSL,Credit Card,65.0,3363.8,3475.63,3,30,5534,0,No,,,Normal
6710-HSJRD,Male,48,No,Yes,No,Newport Coast,California,61,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,114.1,7132.15,7883.67,4,64,5239,0,No,,,Normal
3675-EQOZA,Male,40,No,No,No,Newport Beach,California,5,0-12,Month-to-Month,,Bank Withdrawal,20.65,93.55,306.15000000000003,4,60,5597,0,No,,,Normal
0840-DCNZE,Male,33,No,No,No,Newport Beach,California,47,25-48,One Year,DSL,Bank Withdrawal,86.95,4138.9,5867.56,4,57,5631,0,No,,,Normal
1732-FEKLD,Female,30,No,No,No,Newport Beach,California,54,49-72,One Year,Fiber Optic,Bank Withdrawal,94.75,5121.75,7224.85,4,50,5665,0,No,,,Normal
9862-KJTYK,Male,19,No,No,Yes,Newport Beach,California,19,13-24,Month-to-Month,DSL,Credit Card,25.35,566.1,566.1,4,68,3072,0,No,,,Normal
0479-HMSWA,Female,63,No,No,Yes,San Clemente,California,26,25-48,Two Year,Fiber Optic,Bank Withdrawal,105.45,2715.3,2779.78,5,62,5980,0,No,,,Normal
5854-KSRBJ,Male,31,No,Yes,Yes,San Clemente,California,70,49-72,Two Year,,Credit Card,25.4,1782.05,2435.15,4,33,4954,0,No,,,Normal
0365-BZUWY,Male,58,No,Yes,No,San Juan Capistrano,California,17,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,102.55,1742.5,1914.37,5,75,3803,0,No,,,Normal
3129-AAQOU,Female,50,No,Yes,Yes,Trabuco Canyon,California,19,13-24,Two Year,,Credit Card,25.6,485.9,1216.07,3,44,5038,0,No,,,Normal
4922-CVPDX,Female,23,No,Yes,No,Westminster,California,26,25-48,Two Year,DSL,Credit Card,73.5,1905.7,2845.79,5,67,3596,0,No,,,Normal
1357-BIJKI,Male,46,No,Yes,No,Mission Viejo,California,50,49-72,One Year,Fiber Optic,Bank Withdrawal,98.25,4858.7,6769.65,4,62,5154,0,No,,,Normal
1099-BTKWT,Female,58,No,Yes,No,Mission Viejo,California,68,49-72,One Year,DSL,Bank Withdrawal,54.4,3723.65,3698.03,4,69,4897,0,No,,,Normal
2018-PZKMU,Male,32,No,Yes,Yes,Santa Ana,California,9,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,103.1,970.45,1351.16,4,61,4171,0,No,,,Normal
7340-KEFQE,Female,23,No,Yes,Yes,Santa Ana,California,51,49-72,Two Year,Cable,Bank Withdrawal,34.2,1782.0,1772.61,4,38,6404,0,No,,,Normal
4570-QHXHL,Female,48,No,No,No,Santa Ana,California,9,0-12,Month-to-Month,DSL,Bank Withdrawal,43.75,405.7,766.37,3,70,5644,0,No,,,Normal
7392-YYPYJ,Male,26,No,No,No,Santa Ana,California,22,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,100.65,2415.95,3036.1799999999994,5,34,4094,0,No,,,Normal
2223-GDSHL,Male,41,No,Yes,Yes,Fountain Valley,California,71,49-72,Two Year,Fiber Optic,Bank Withdrawal,116.05,8297.5,10237.91,3,62,6481,0,No,,,Normal
9470-RTWDV,Male,51,No,Yes,Yes,Tustin,California,26,25-48,One Year,DSL,Credit Card,82.0,2083.1,2995.13,4,43,3973,0,No,,,Normal
2176-OSJUV,Male,29,No,Yes,No,Anaheim,California,71,49-72,Two Year,DSL,Bank Withdrawal,65.15,4681.75,7561.780000000001,3,69,4384,0,No,,,Normal
9348-YVOMK,Male,28,No,No,No,Anaheim,California,4,0-12,Month-to-Month,DSL,Credit Card,44.8,176.2,351.28,4,39,5565,0,No,,,Normal
8104-OSKWT,Female,61,No,No,No,Anaheim,California,12,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,79.8,1001.2,1152.71,3,43,5906,0,No,,,Normal
4521-YEEHE,Female,23,No,Yes,No,Anaheim,California,18,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,88.85,1594.75,1907.07,5,59,3127,0,No,,,Normal
2592-HODOV,Male,44,No,No,No,Brea,California,13,13-24,One Year,,Credit Card,19.3,259.65,809.76,4,66,2823,0,No,,,Normal
7995-ZHHNZ,Male,56,No,Yes,No,Fullerton,California,42,25-48,One Year,DSL,Credit Card,56.1,2386.85,3225.32,4,69,5904,0,No,,,Normal
3824-RHKVR,Female,27,No,No,No,Fullerton,California,17,13-24,Month-to-Month,,Credit Card,19.7,340.35,718.77,4,28,4222,0,No,,,Normal
5989-AXPUC,Female,27,No,Yes,No,Garden Grove,California,68,49-72,Two Year,Fiber Optic,Credit Card,118.6,7990.05,8039.200000000001,4,38,4175,0,No,,,Normal
4979-HPRFL,Male,54,No,Yes,Yes,Garden Grove,California,56,49-72,Two Year,,Bank Withdrawal,24.15,1402.25,3482.36,4,21,5137,0,No,,,Normal
8590-OHDIW,Female,52,No,Yes,Yes,Garden Grove,California,38,25-48,One Year,,Credit Card,20.3,749.35,2422.86,5,51,4686,0,No,,,Normal
8015-IHCGW,Female,53,No,Yes,Yes,Garden Grove,California,72,49-72,Two Year,Fiber Optic,Bank Withdrawal,115.5,8425.15,11033.899999999998,4,65,4017,0,No,,,Normal
2332-TODQS,Female,44,No,No,No,Garden Grove,California,48,25-48,One Year,,Credit Card,25.05,1171.5,2833.2,4,33,3642,0,No,,,Normal
8008-OTEZX,Female,30,No,Yes,Yes,Villa Park,California,35,25-48,One Year,,Credit Card,19.65,708.8,1348.9499999999998,3,26,3739,0,No,,,Normal
2773-OVBPK,Male,60,No,Yes,No,Orange,California,67,49-72,Two Year,Fiber Optic,Bank Withdrawal,111.3,7567.2,8985.11,3,59,4469,0,No,,,Normal
5206-XZZQI,Male,56,No,No,No,Orange,California,53,49-72,Month-to-Month,Fiber Optic,Credit Card,80.6,4348.1,7006.780000000001,4,73,6113,0,No,,,High Risk
4803-LBYPN,Male,44,No,Yes,Yes,Orange,California,34,25-48,Month-to-Month,,Credit Card,20.8,635.9,2104.19,3,64,4985,0,No,,,Normal
2139-FQHLM,Male,49,No,No,No,Corona,California,19,13-24,Month-to-Month,Fiber Optic,Credit Card,89.95,1682.4,1834.21,5,35,3402,0,No,,,Normal
1093-YSWCA,Male,45,No,No,No,Corona,California,11,0-12,Two Year,,Credit Card,19.55,223.15,385.15,3,50,5433,0,No,,,Normal
3882-IYOIJ,Female,41,No,Yes,Yes,Yorba Linda,California,60,49-72,Two Year,Fiber Optic,Credit Card,115.25,6758.45,9346.4,5,36,5328,0,No,,,Normal
8749-TZYEC,Male,38,No,Yes,No,Yorba Linda,California,72,49-72,Two Year,,Credit Card,24.8,1874.3,2845.88,3,71,6251,0,No,,,High Risk
1755-FZQEC,Male,26,No,No,No,Ventura,California,39,25-48,One Year,,Credit Card,19.9,791.15,2643.76,4,69,4041,0,No,,,Normal
3115-JPJDD,Female,43,No,Yes,No,Ventura,California,59,49-72,One Year,Fiber Optic,Credit Card,81.25,4639.45,6385.85,3,58,4709,0,No,,,Normal
6339-TBELP,Male,53,No,No,No,Fillmore,California,71,49-72,Two Year,Fiber Optic,Credit Card,86.4,6172.0,6651.25,5,30,4069,0,No,,,Normal
7964-YESJC,Female,21,No,Yes,No,Moorpark,California,24,13-24,Month-to-Month,DSL,Credit Card,66.3,1559.45,1750.0600000000002,3,45,2235,0,No,,,Normal
9938-ZREHM,Female,41,No,Yes,No,Oxnard,California,37,25-48,One Year,DSL,Credit Card,72.1,2658.4,4212.6900000000005,3,50,2703,0,No,,,Normal
7950-XWOVN,Male,60,No,No,No,Oxnard,California,11,0-12,Month-to-Month,DSL,Credit Card,34.7,383.55,511.02,5,73,4310,0,No,,,Normal
4647-MUZON,Female,56,No,Yes,No,Port Hueneme,California,18,13-24,Month-to-Month,Fiber Optic,Credit Card,95.95,1745.5,2271.58,3,20,5009,0,No,,,Normal
9702-AIUJO,Male,22,No,Yes,Yes,Santa Paula,California,50,49-72,One Year,DSL,Bank Withdrawal,44.8,2230.85,4025.13,5,44,6115,0,No,,,Normal
8849-PRIQJ,Female,53,No,Yes,Yes,Simi Valley,California,67,49-72,One Year,Fiber Optic,Bank Withdrawal,109.4,7281.6,7464.360000000001,3,49,4103,0,No,,,Normal
8851-RAGOV,Female,25,No,Yes,No,Simi Valley,California,25,25-48,Month-to-Month,DSL,Credit Card,71.05,1837.7,1868.12,4,63,5620,0,No,,,Normal
5396-IZEPB,Male,37,No,No,No,Summerland,California,9,0-12,Month-to-Month,,Credit Card,19.7,180.7,404.71,4,66,4194,0,No,,,Normal
1729-VLAZJ,Female,52,No,No,Yes,Santa Barbara,California,10,0-12,One Year,DSL,Credit Card,40.25,411.45,423.49,3,38,2876,0,No,,,Normal
8285-ABVLB,Female,34,No,Yes,No,Santa Barbara,California,70,49-72,Two Year,,Credit Card,19.85,1328.35,4158.76,4,79,4311,0,No,,,Normal
0701-TJSEF,Male,45,No,No,No,Santa Barbara,California,9,0-12,Month-to-Month,Cable,Bank Withdrawal,68.25,576.95,867.74,3,40,4366,0,No,,,Normal
5712-VBOXD,Female,53,No,No,No,Santa Barbara,California,4,0-12,Month-to-Month,,Credit Card,20.15,68.45,73.65,3,74,5221,0,No,,,High Risk
1559-DTODC,Male,37,No,No,No,Santa Barbara,California,19,13-24,Month-to-Month,DSL,Bank Withdrawal,25.15,468.35,468.35,4,54,3784,0,No,,,Normal
4797-MIWUM,Male,22,No,Yes,Yes,Goleta,California,7,0-12,Month-to-Month,,Bank Withdrawal,20.25,174.7,523.51,5,42,3149,0,No,,,Normal
4537-CIBHB,Female,59,No,Yes,Yes,Arvin,California,9,0-12,One Year,,Credit Card,20.25,172.35,285.3,5,48,4272,0,No,,,Normal
4324-AHJKS,Female,42,No,No,No,Buttonwillow,California,5,0-12,Month-to-Month,DSL,Credit Card,55.8,300.4,424.55,4,23,5104,0,No,,,Normal
4355-CVPVS,Female,49,No,Yes,Yes,California Hot Springs,California,56,49-72,One Year,Fiber Optic,Bank Withdrawal,88.9,4968.0,5694.32,5,72,4170,0,No,,,Normal
4495-LHSSK,Female,25,No,No,Yes,Camp Nelson,California,18,13-24,Month-to-Month,DSL,Credit Card,57.65,992.7,1307.88,3,79,3425,0,No,,,Normal
5915-ANOEI,Male,40,No,Yes,No,Corcoran,California,70,49-72,Two Year,DSL,Credit Card,79.15,5536.5,8291.0,4,49,4408,0,No,,,Normal
9861-PDSZP,Female,19,No,No,No,Delano,California,72,49-72,Two Year,Fiber Optic,Credit Card,108.05,7806.6,8530.2,3,28,5430,0,No,,,Normal
6704-UTUKK,Male,43,No,Yes,No,Exeter,California,29,25-48,Month-to-Month,DSL,Bank Withdrawal,45.9,1332.4,1352.4,4,37,5074,0,No,,,Normal
2019-HDCZY,Male,35,No,Yes,No,Farmersville,California,63,49-72,Two Year,Fiber Optic,Bank Withdrawal,102.6,6296.75,6468.11,5,29,4004,0,No,,,Normal
8788-DOXSU,Male,46,No,No,No,Frazier Park,California,59,49-72,One Year,DSL,Bank Withdrawal,61.35,3645.5,4217.8,3,27,6250,0,No,,,Normal
7421-ZLUPA,Female,57,No,No,No,Hanford,California,8,0-12,Month-to-Month,DSL,Credit Card,29.25,226.95,226.95,3,29,2038,0,No,,,Normal
3274-NSDWE,Female,37,No,No,No,Ivanhoe,California,68,49-72,Two Year,,Credit Card,19.6,1441.65,3684.97,4,68,6161,0,No,,,Normal
2632-IVXVF,Female,40,No,Yes,Yes,Kernville,California,68,49-72,Two Year,Fiber Optic,Credit Card,111.75,7511.3,8470.78,4,77,4967,0,No,,,Normal
8915-NNTRC,Male,29,No,Yes,Yes,Lake Isabella,California,72,49-72,Two Year,Fiber Optic,Credit Card,107.7,7919.8,10939.48,4,55,4351,0,No,,,Normal
5914-GXMDA,Female,42,No,Yes,No,Lamont,California,32,25-48,One Year,,Credit Card,19.3,593.2,2041.52,5,66,5817,0,No,,,Normal
7463-IFMQU,Female,44,No,Yes,No,Laton,California,72,49-72,Two Year,,Bank Withdrawal,20.05,1423.65,4824.93,3,76,4747,0,No,,,Normal
2541-YGPKE,Male,29,No,Yes,Yes,Lemon Cove,California,42,25-48,One Year,DSL,Credit Card,63.7,2763.35,4651.25,4,55,3764,0,No,,,Normal
5382-TEMLV,Male,45,No,No,No,Lindsay,California,45,25-48,Month-to-Month,DSL,Bank Withdrawal,50.9,2298.55,3171.1000000000004,3,71,5274,0,No,,,High Risk
3441-CGZJH,Female,46,No,Yes,Yes,Lost Hills,California,43,25-48,One Year,DSL,Credit Card,60.4,2640.55,2740.55,3,61,2725,0,No,,,Normal
9592-ERDKV,Male,43,No,Yes,No,Mc Farland,California,37,25-48,One Year,DSL,Credit Card,79.25,2911.8,3254.42,3,74,2322,0,No,,,Normal
4778-IZARL,Male,46,No,Yes,No,New Cuyama,California,63,49-72,Two Year,Fiber Optic,Credit Card,110.1,6705.7,6906.04,3,26,6216,0,No,,,Normal
7008-LZVOZ,Male,59,No,Yes,Yes,Pixley,California,66,49-72,Two Year,,Credit Card,25.3,1672.35,4216.65,5,46,5617,0,No,,,Normal
9365-CSLBQ,Male,36,No,No,Yes,Richgrove,California,71,49-72,Two Year,,Credit Card,24.35,1654.6,2001.79,4,60,4155,0,No,,,Normal
5884-FBCTL,Female,43,No,Yes,Yes,Shafter,California,72,49-72,Two Year,,Bank Withdrawal,25.1,1857.85,4422.49,4,67,5611,0,No,,,Normal
6242-FEGFD,Male,43,No,Yes,No,Stratford,California,66,49-72,Two Year,Fiber Optic,Credit Card,96.6,6424.25,8836.55,3,69,4454,0,No,,,Normal
6194-HBGQN,Male,22,No,No,No,Taft,California,51,49-72,One Year,Cable,Credit Card,81.15,4126.2,5898.45,4,56,4549,0,No,,,Normal
7634-WSWDB,Female,22,No,No,Yes,Terra Bella,California,8,0-12,Month-to-Month,DSL,Bank Withdrawal,38.5,330.8,330.8,3,22,4194,0,No,,,Normal
6986-IXNDM,Male,47,No,No,No,Three Rivers,California,14,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,92.9,1337.45,1726.65,3,38,4296,0,No,,,Normal
2987-BJXIK,Female,44,No,No,No,Tulare,California,70,49-72,Two Year,DSL,Credit Card,84.7,5991.05,7176.15,4,45,4180,0,No,,,Normal
9769-TSBZE,Female,54,No,No,Yes,Tupman,California,70,49-72,Two Year,DSL,Bank Withdrawal,66.0,4891.5,6154.0,3,72,5265,0,No,,,High Risk
1395-WSWXR,Male,40,No,No,No,Weldon,California,24,13-24,Two Year,,Credit Card,20.75,487.05,1627.29,3,43,4117,0,No,,,Normal
6023-GSSXW,Female,27,No,Yes,No,Wofford Heights,California,69,49-72,Two Year,DSL,Credit Card,61.45,4131.2,4319.57,5,51,4162,0,No,,,Normal
6752-APNJL,Male,30,No,Yes,Yes,Woodlake,California,42,25-48,Month-to-Month,DSL,Credit Card,54.5,2301.15,3096.21,4,57,3449,0,No,,,Normal
7446-KQISO,Male,62,No,Yes,Yes,Visalia,California,45,25-48,Two Year,Fiber Optic,Bank Withdrawal,109.75,4900.65,5237.25,3,38,4221,0,No,,,Normal
9823-EALYC,Male,55,No,Yes,Yes,Bakersfield,California,72,49-72,Two Year,DSL,Bank Withdrawal,80.85,5727.45,6397.05,3,51,6067,0,No,,,Normal
0582-AVCLN,Female,43,No,No,No,Bakersfield,California,38,25-48,Two Year,,Credit Card,20.3,743.05,2384.2699999999995,5,59,5919,0,No,,,Normal
5803-NQJZO,Male,46,No,Yes,No,Bakersfield,California,72,49-72,Two Year,Cable,Bank Withdrawal,67.8,4804.65,5922.09,3,74,5242,0,No,,,High Risk
2607-DHDAK,Male,54,No,Yes,Yes,Bakersfield,California,72,49-72,Two Year,,Credit Card,19.8,1414.65,4211.130000000001,4,29,5027,0,No,,,Normal
1073-XXCZD,Male,54,No,Yes,No,Bakersfield,California,55,49-72,Two Year,,Bank Withdrawal,25.7,1443.65,2115.2000000000003,4,79,6228,0,No,,,High Risk
0743-HRVFF,Female,42,No,Yes,Yes,Bakersfield,California,51,49-72,One Year,DSL,Bank Withdrawal,56.15,2898.95,2898.95,5,48,4132,0,No,,,Normal
4006-HKYHO,Male,24,No,No,No,Bakersfield,California,63,49-72,Two Year,DSL,Bank Withdrawal,86.7,5309.5,7173.04,3,74,5841,0,No,,,High Risk
8143-ETQTI,Female,24,No,Yes,Yes,Bakersfield,California,23,13-24,Two Year,,Credit Card,19.65,451.55,494.79,4,78,4896,0,No,,,Normal
8570-KLJYJ,Female,40,No,No,No,Arroyo Grande,California,36,25-48,One Year,DSL,Credit Card,54.45,1893.5,2827.7,3,56,4462,0,No,,,Normal
9473-CBZOP,Female,35,No,No,No,Avila Beach,California,28,25-48,One Year,Cable,Credit Card,59.0,1654.45,2579.85,4,67,4891,0,No,,,Normal
2969-WGHQO,Female,39,No,Yes,Yes,Bradley,California,7,0-12,One Year,DSL,Bank Withdrawal,69.45,477.05,609.4200000000001,3,54,3334,0,No,,,Normal
5863-OOKCL,Female,60,No,No,No,Cayucos,California,10,0-12,Month-to-Month,,Credit Card,18.85,163.2,573.5999999999999,3,62,5949,0,No,,,Normal
1686-STUHN,Male,55,No,No,No,Creston,California,42,25-48,One Year,,Bank Withdrawal,19.8,849.9,2476.98,3,39,3575,0,No,,,Normal
1329-VHWNP,Female,42,No,No,No,Grover Beach,California,7,0-12,Month-to-Month,DSL,Bank Withdrawal,25.05,189.95,189.95,4,63,4404,0,No,,,Normal
0266-GMEAO,Male,43,No,Yes,Yes,Lompoc,California,72,49-72,Two Year,Fiber Optic,Credit Card,114.3,8058.55,9206.23,3,70,5879,0,No,,,Normal
5574-NXZIU,Male,36,No,No,No,Los Alamos,California,63,49-72,Two Year,Fiber Optic,Credit Card,109.2,7049.75,7877.57,4,33,4273,0,No,,,Normal
0019-GFNTW,Female,39,No,No,No,Los Olivos,California,56,49-72,Two Year,DSL,Bank Withdrawal,45.05,2560.1,2560.1,3,37,5795,0,No,,,Normal
4256-ZWTZI,Female,22,No,No,Yes,Morro Bay,California,5,0-12,Month-to-Month,DSL,Credit Card,51.0,286.8,486.9500000000001,4,52,2789,0,No,,,Normal
8309-PPCED,Female,33,No,Yes,No,Nipomo,California,72,49-72,Two Year,Fiber Optic,Bank Withdrawal,110.45,7982.5,11311.06,4,55,6030,0,No,,,Normal
5196-WPYOW,Male,43,No,Yes,Yes,Paso Robles,California,67,49-72,One Year,Cable,Credit Card,60.05,3994.05,4431.56,4,21,6148,0,No,,,Normal
4608-LCIMN,Male,45,No,Yes,Yes,Pismo Beach,California,8,0-12,Month-to-Month,DSL,Bank Withdrawal,44.65,369.15,615.31,3,63,5724,0,No,,,Normal
1485-YDHMM,Male,49,No,Yes,Yes,San Ardo,California,52,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,93.25,4631.7,5219.3,3,56,4740,0,No,,,Normal
4054-CUMIA,Female,29,No,Yes,Yes,San Miguel,California,18,13-24,Month-to-Month,,Credit Card,20.25,401.95,1039.87,4,40,2429,0,No,,,Normal
0603-TPMIB,Female,40,No,Yes,Yes,San Simeon,California,59,49-72,Two Year,,Credit Card,25.45,1534.05,4033.88,4,30,4746,0,No,,,Normal
2525-GVKQU,Female,60,No,No,No,Santa Margarita,California,60,49-72,Two Year,,Credit Card,20.6,1093.0,3917.2,3,35,4192,0,No,,,Normal
8161-QYMTT,Male,55,No,No,No,Santa Maria,California,7,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,94.1,701.3,752.89,5,22,5259,0,No,,,Normal
9581-GVBXT,Male,59,No,Yes,Yes,Santa Maria,California,59,49-72,One Year,DSL,Credit Card,34.8,1980.3,1980.3,4,23,6300,0,No,,,Normal
5862-BRIXZ,Male,33,No,No,No,Santa Maria,California,46,25-48,Two Year,DSL,Bank Withdrawal,60.75,2893.4,2893.4,4,36,2694,0,No,,,Normal
5404-GGUKR,Male,39,No,No,No,Santa Ynez,California,5,0-12,Month-to-Month,DSL,Bank Withdrawal,51.35,262.3,348.1,5,28,2893,0,No,,,Normal
2126-GSEGL,Female,53,No,Yes,No,Solvang,California,70,49-72,Two Year,DSL,Bank Withdrawal,84.8,5917.55,6687.15,4,32,4032,0,No,,,Normal
0440-QEXBZ,Female,64,No,No,No,Mojave,California,44,25-48,Month-to-Month,DSL,Credit Card,50.15,2139.1,2949.58,3,42,5790,0,No,,,Normal
2434-EEVDB,Female,45,No,Yes,No,California City,California,64,49-72,Two Year,Fiber Optic,Credit Card,94.6,5948.7,6029.98,4,26,5038,0,No,,,Normal
6762-QVYJO,Female,25,No,Yes,Yes,Acton,California,58,49-72,Two Year,DSL,Credit Card,59.75,3624.35,3624.35,3,21,4678,0,No,,,Normal
8152-VETUR,Female,26,No,Yes,No,Bishop,California,72,49-72,Two Year,Fiber Optic,Credit Card,97.7,6869.7,8928.18,5,75,5406,0,No,,,High Risk
4676-WLUHT,Male,51,No,No,No,Darwin,California,54,49-72,Two Year,DSL,Bank Withdrawal,46.2,2431.95,2431.95,3,26,6143,0,No,,,Normal
7980-MHFLQ,Female,42,No,Yes,Yes,Independence,California,72,49-72,Two Year,,Credit Card,24.9,1859.2,3170.32,3,67,5192,0,No,,,Normal
0757-WCUUZ,Male,29,No,Yes,Yes,June Lake,California,54,49-72,Two Year,DSL,Credit Card,63.35,3409.1,5357.96,3,72,4232,0,No,,,Normal
1629-DQQVB,Female,19,No,No,No,Keeler,California,14,13-24,Month-to-Month,Cable,Bank Withdrawal,50.1,709.5,1216.58,3,25,2331,0,No,,,Normal
4872-VXRIL,Male,22,No,No,No,Lancaster,California,56,49-72,One Year,DSL,Bank Withdrawal,64.65,3665.55,6371.47,3,70,4656,0,No,,,Normal
